gender,seniorcitizen,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,tenure,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn
1,0,1,1,1,0,1,2,2,2,2,2,2,72,2,0,0,111.95,2.536739492339854,0
1,0,0,0,1,0,2,1,1,1,1,1,1,62,2,0,0,19.85,-0.45426886793443877,0
0,0,0,0,1,2,1,0,2,0,0,2,0,6,0,1,2,89.75,-0.7635412809697557,0
1,0,1,0,1,0,2,1,1,1,1,1,1,48,2,1,3,20.05,-0.5502933197135211,0
1,0,0,0,1,2,1,2,0,2,2,2,2,35,2,1,2,108.95,0.768636607203854,0
1,0,0,1,1,0,2,1,1,1,1,1,1,52,1,0,1,19.65,-0.5977650909583144,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,24.9,-0.996377965676444,0
1,0,1,0,1,2,1,0,0,0,0,2,0,6,0,1,2,82.85,-0.8043070027450243,1
0,0,1,0,1,2,0,2,2,2,2,2,2,71,2,0,1,93.2,1.8630682925049364,0
0,0,1,1,1,0,1,2,2,2,0,0,0,67,1,0,0,84.8,1.4625362523136207,0
1,1,0,0,1,2,0,2,2,0,0,0,2,60,1,1,2,71.75,0.922633091897117,0
1,0,1,1,0,1,0,0,0,0,2,0,0,23,0,1,0,30.35,-0.7079075416206067,0
1,0,0,1,0,1,0,0,0,2,2,2,2,39,1,0,0,54.85,-0.0404129662970936,0
1,0,1,1,1,0,2,1,1,1,1,1,1,15,1,1,3,19.5,-0.9015888387996425,0
1,1,1,0,1,2,1,0,2,2,0,2,2,53,0,1,2,103.85,1.4127703062503056,1
1,0,1,1,1,2,2,1,1,1,1,1,1,24,2,0,3,24.2,-0.7386583079380983,0
0,0,1,1,1,0,2,1,1,1,1,1,1,37,0,0,2,19.35,-0.7057016042951051,0
0,0,1,1,1,0,1,0,2,0,0,0,2,5,0,1,2,83.6,-0.8290355601638966,1
0,1,1,0,1,2,1,0,0,0,2,2,2,50,1,1,2,100.65,1.2822891134468892,0
0,0,0,0,1,0,1,0,0,2,0,2,2,54,1,1,1,94.1,1.2254421085687142,0
0,0,0,0,1,0,1,2,0,0,0,0,0,3,0,1,2,74.55,-0.9042800823367544,0
1,0,0,0,1,2,1,0,2,2,2,2,2,68,1,0,2,108.45,2.158840369108184,1
1,0,0,0,1,0,0,0,0,2,2,0,0,5,0,0,2,56.15,-0.8787794468539565,0
1,0,0,0,1,0,2,1,1,1,1,1,1,33,2,0,3,20.35,-0.7030544795045033,0
0,0,0,0,1,2,0,0,2,2,0,2,2,41,1,1,2,80.55,0.43262823378345827,0
0,0,1,1,0,1,0,2,0,2,2,2,2,34,1,0,3,61.25,-0.12798867811950493,0
0,0,1,1,1,0,2,1,1,1,1,1,1,13,0,1,3,20.45,-0.895081323689413,0
0,0,0,0,1,0,2,1,1,1,1,1,1,20,0,1,1,18.9,-0.8539847113153191,0
0,1,0,0,1,0,2,1,1,1,1,1,1,51,2,0,1,19.6,-0.5803381860868522,0
0,0,1,0,1,2,1,0,2,0,0,0,2,3,0,1,1,91.5,-0.9001770389113215,1
0,0,0,1,1,0,0,0,0,0,0,0,0,41,0,0,0,45.2,-0.19474034158918171,0
0,0,0,0,1,0,2,1,1,1,1,1,1,13,0,0,1,19.45,-0.9049639229076599,0
1,0,1,1,1,2,2,1,1,1,1,1,1,35,2,0,0,25.45,-0.6503325774250163,0
1,0,1,0,1,0,1,2,0,0,2,0,0,12,0,0,0,80.85,-0.6250966544212786,1
1,0,0,0,1,0,1,2,2,0,2,0,2,4,0,1,3,94.9,-0.8482933930155252,0
0,0,0,0,0,1,0,0,0,2,0,2,2,43,0,1,0,49.05,-0.09137011851617934,1
0,1,1,1,0,1,0,0,0,0,2,0,0,12,0,1,3,29.3,-0.8503449147282416,0
1,1,1,0,1,2,1,0,2,2,0,2,2,68,0,1,2,105.3,2.2131505460620318,1
1,1,0,0,1,2,1,0,2,0,0,2,0,25,0,1,2,88.95,0.0034851864803871853,1
0,0,0,0,1,0,2,1,1,1,1,1,1,7,1,0,3,20.25,-0.9503841724397367,0
1,1,1,0,1,2,1,0,2,2,2,2,2,66,1,1,2,110.85,2.2979026581078013,1
0,0,1,0,1,0,1,2,2,2,2,2,2,53,1,0,2,110.5,1.567185919035414,0
1,1,0,0,1,2,1,2,2,2,0,2,2,63,0,1,0,109.4,2.094824067922129,0
0,0,1,1,1,2,1,2,2,2,2,2,2,70,2,1,0,114.2,2.400324328130838,1
1,1,1,0,0,1,0,0,0,0,0,0,2,27,0,0,0,36.5,-0.5520580695739223,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,70.75,-0.9761495204015949,1
0,0,0,0,1,0,2,1,1,1,1,1,1,5,0,0,3,19.95,-0.9590093873824478,0
0,1,1,0,1,0,2,1,1,1,1,1,1,37,1,0,3,19.6,-0.6862672964574366,0
1,0,0,0,0,1,0,0,0,2,0,2,0,3,0,1,3,40.15,-0.9496782724955762,1
0,0,0,1,1,2,1,0,0,0,0,0,0,12,0,1,2,76.6,-0.6133831272228654,0
0,0,1,1,1,0,2,1,1,1,1,1,1,38,1,0,1,19.6,-0.6706933789393956,0
0,0,0,0,1,0,1,0,0,2,0,0,2,9,0,1,1,85.3,-0.6626196483280599,0
1,0,1,0,1,2,0,2,0,0,0,0,2,13,0,1,2,65.85,-0.6093021431706875,0
1,1,1,0,1,2,1,0,0,0,0,2,2,29,0,1,2,94.45,0.16339358320599445,1
0,0,1,1,1,0,2,1,1,1,1,1,1,47,2,0,1,20.05,-0.558808237789957,0
1,0,1,0,1,2,1,2,0,2,2,2,0,61,0,0,0,99.4,1.6149003433860123,0
1,0,0,0,1,0,2,1,1,1,1,1,1,16,0,0,3,20.0,-0.8857281494292863,0
0,0,1,1,1,0,0,2,2,0,2,2,2,41,2,0,2,78.45,0.3719870167054206,0
0,0,0,1,1,2,2,1,1,1,1,1,1,43,2,1,2,25.1,-0.5352267677803455,0
0,0,1,1,1,2,1,0,2,2,0,2,0,36,0,1,0,97.35,0.5182186020129184,1
0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,1,2,55.0,-0.8571833204372963,0
0,0,0,0,1,2,0,2,2,2,2,0,0,58,1,1,1,71.1,0.8893896164018085,0
1,0,0,0,1,0,0,0,0,0,2,2,0,19,0,1,1,61.55,-0.5250573967097835,0
1,0,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,45.9,-0.7771077955215902,0
0,0,0,0,0,1,0,2,2,0,2,0,0,39,1,1,0,40.3,-0.2880514904578972,0
0,1,0,0,1,0,1,0,2,0,0,2,0,8,0,1,2,87.1,-0.6925321584618609,0
0,0,0,1,1,2,0,0,0,0,0,0,0,26,0,1,3,49.5,-0.44897461835323504,0
0,1,0,0,1,0,1,0,2,0,0,0,0,53,0,1,1,73.8,0.7590848985844322,0
0,0,1,1,1,0,2,1,1,1,1,1,1,70,2,1,3,19.2,-0.38908341996586804,0
1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,3,45.3,-0.9873777413883976,1
1,0,0,0,1,2,2,1,1,1,1,1,1,59,2,0,3,25.0,-0.3409498675234243,0
1,0,0,0,1,0,1,0,0,2,0,2,2,2,0,0,2,94.95,-0.9287880460230766,1
1,0,0,0,0,1,0,2,0,2,0,0,0,7,1,0,3,35.3,-0.8905370927988798,0
0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,1,2,44.55,-0.795328837830233,1
1,0,1,1,1,0,0,0,2,2,2,2,2,59,1,0,1,76.75,0.9964658141816536,0
1,0,1,1,1,2,0,0,0,2,2,2,2,61,2,1,0,81.0,1.188051470901463,0
1,0,1,1,1,2,1,2,0,2,0,2,2,72,2,1,0,105.55,2.320182625095367,0
0,0,1,1,1,0,2,1,1,1,1,1,1,13,0,0,3,18.8,-0.896515182950989,0
0,0,1,1,1,2,2,1,1,1,1,1,1,64,1,0,3,24.9,-0.303448932989898,0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,23.45,-0.9970176875008395,1
0,0,0,0,1,0,0,0,2,0,2,0,2,10,1,0,3,64.9,-0.7049074668579246,0
0,0,1,1,1,0,0,2,2,2,0,0,0,65,1,0,0,61.35,0.701840824987667,0
0,0,1,0,1,2,1,2,2,2,2,2,2,62,2,0,3,113.95,2.0330357634348304,0
0,0,1,0,1,2,0,2,2,2,2,2,2,55,1,1,2,90.15,1.1619331729675246,0
0,0,1,0,1,2,0,0,2,0,0,0,0,25,0,0,2,54.1,-0.40161314397471687,0
1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,29.7,-0.9942602658439625,1
1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,49.8,-0.9853923977954462,0
0,0,1,0,1,2,1,0,2,0,0,2,2,59,0,0,2,101.1,1.657364636901917,1
1,1,1,1,1,2,2,1,1,1,1,1,1,64,2,1,0,24.4,-0.3241185657298475,0
1,0,1,0,1,2,1,0,0,0,0,2,2,36,0,1,0,95.0,0.5104316432538978,0
0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,1,3,50.65,-0.9406118700877648,1
1,0,1,0,1,2,0,2,0,2,0,0,2,61,2,1,3,69.9,0.8574035251820361,0
1,0,0,1,0,1,0,0,2,0,0,2,0,26,1,1,0,39.95,-0.5556978661609999,0
0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,55.4,-0.9829217479908845,1
0,1,1,0,1,2,1,0,2,0,0,2,0,1,0,1,2,90.6,-0.9673919492193537,1
1,0,1,1,1,0,1,2,2,2,0,2,2,68,2,1,1,103.25,2.1137730695481873,0
1,1,1,0,1,2,1,0,0,0,0,2,0,2,0,1,3,86.85,-0.9383838733890084,1
0,0,1,0,1,2,1,2,2,2,2,0,0,72,2,1,0,94.25,2.0146603055134027,0
0,0,1,0,0,1,0,0,0,2,2,0,2,71,2,1,2,47.05,0.4324958775439281,0
1,0,0,0,1,0,2,1,1,1,1,1,1,57,2,0,1,20.55,-0.45462181790651907,0
1,0,0,0,1,0,2,1,1,1,1,1,1,4,0,1,3,19.65,-0.9775613202899157,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,70.2,-0.9763921735074,0
1,0,1,1,1,2,0,2,2,2,2,0,2,72,2,0,1,81.0,1.5294643907693375,0
1,0,1,1,1,2,0,2,0,0,0,2,2,21,1,1,0,75.9,-0.3236332595182372,0
0,0,1,1,1,2,2,1,1,1,1,1,1,71,2,0,0,24.7,-0.20857156862007648,0
0,1,1,0,1,2,1,0,0,2,0,2,2,29,0,1,0,99.05,0.29539687276400695,1
0,1,0,0,1,2,1,2,0,2,2,2,2,69,2,0,1,110.25,2.2872259214523742,0
0,0,1,0,1,2,0,2,0,2,2,2,2,64,2,1,1,85.0,1.4122850000386953,0
1,0,0,0,1,0,2,1,1,1,1,1,1,16,0,0,1,19.75,-0.8772573500993605,0
0,0,0,0,1,2,2,1,1,1,1,1,1,4,1,0,2,23.9,-0.9643477557101615,0
0,0,0,0,1,2,1,2,2,0,2,2,2,52,1,1,1,111.25,1.6029000443352839,1
1,0,0,0,1,0,0,2,0,2,0,0,0,2,0,1,3,55.1,-0.9573549343883216,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,3,19.95,-0.9985618436286906,0
1,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,3,25.15,-0.7970053501976142,0
0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,3,54.15,-0.9625168277299953,0
0,0,1,0,1,0,0,0,2,0,0,0,2,19,0,1,3,59.8,-0.5084466886487569,0
0,0,0,0,1,2,1,0,0,0,0,0,2,40,0,0,0,83.85,0.5510208900431263,0
0,1,1,1,1,2,1,0,2,2,0,2,2,66,1,1,2,104.9,2.0330578228080856,0
1,0,0,0,1,2,1,0,0,0,0,0,0,21,0,0,3,75.3,-0.31439038212438564,0
1,0,0,0,1,0,0,0,2,0,2,2,0,8,0,1,2,66.65,-0.7775269236134355,0
0,0,1,1,1,0,1,2,2,2,2,2,2,72,2,1,1,109.5,2.4581198860589786,0
0,0,0,0,1,2,0,0,2,2,2,2,0,48,1,1,0,73.85,0.5727052539528066,0
1,0,0,0,1,0,2,1,1,1,1,1,1,69,2,1,0,19.3,-0.3685682028387036,0
1,0,0,0,1,2,1,2,2,2,2,2,2,72,2,1,2,118.2,2.763531908774668,0
0,0,0,0,1,0,0,0,2,0,0,0,0,14,1,0,1,51.45,-0.6862452370841815,0
1,0,0,0,1,0,0,0,2,0,0,2,0,6,0,0,2,59.45,-0.8495948960375711,0
0,0,1,1,1,0,2,1,1,1,1,1,1,8,2,0,0,19.5,-0.9370603109937075,0
0,0,0,0,1,0,2,1,1,1,1,1,1,17,1,0,3,19.55,-0.8834560339840198,0
1,0,0,0,1,2,1,2,0,0,2,0,2,65,1,0,2,93.55,1.6703134890026112,0
0,0,1,1,1,0,0,2,0,2,2,0,0,57,1,1,3,59.3,0.43723864279375646,0
1,0,1,0,1,2,1,0,0,2,0,2,2,13,0,1,1,102.25,-0.4077897684861212,1
1,1,0,0,1,0,1,0,0,2,0,2,2,19,0,1,1,95.9,-0.22297633935560152,1
0,0,1,0,1,2,1,2,2,2,0,2,2,56,1,0,0,109.8,1.6881374625926637,0
0,0,1,0,1,0,1,0,0,0,0,0,2,14,0,1,2,78.1,-0.5121747227288543,0
1,0,1,0,0,1,0,2,0,0,0,0,2,52,0,1,2,39.9,-0.11576778533622634,0
0,0,0,0,1,0,0,2,2,2,2,0,0,58,2,1,1,64.9,0.6671414308575276,0
0,1,0,0,1,2,1,0,2,0,2,2,0,47,0,1,2,95.05,0.9799874623601572,1
0,0,0,0,0,1,0,0,0,2,2,2,2,67,0,1,1,53.4,0.5717125821563308,0
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,24.9,-0.9854365165419564,0
1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,44.7,-0.8853751994572061,0
1,0,1,1,1,2,1,2,2,2,2,2,2,71,2,1,0,114.0,2.599741062356178,0
0,0,1,1,1,0,2,1,1,1,1,1,1,46,2,0,0,20.25,-0.6145522740053813,0
0,0,0,0,1,0,0,2,0,0,2,0,0,5,0,0,1,53.85,-0.8927430301243813,1
1,1,1,0,1,2,1,2,2,0,0,0,0,67,0,0,0,83.85,1.4583449713951677,0
1,0,0,1,1,0,2,1,1,1,1,1,1,3,0,0,0,20.2,-0.985039447823366,0
0,0,0,0,1,0,2,1,1,1,1,1,1,3,0,0,3,19.95,-0.9817746605816238,0
1,1,1,0,1,2,1,2,0,2,0,2,2,52,0,1,2,104.2,1.4493226877338665,1
0,0,1,0,1,2,0,0,0,0,0,0,0,42,0,1,2,50.25,-0.03514077608914479,1
1,0,1,1,1,0,2,1,1,1,1,1,1,50,1,1,3,20.35,-0.5931105632015061,0
1,1,1,0,1,0,1,2,2,0,0,0,2,23,0,1,2,90.0,-0.11435598544790543,0
0,0,1,1,0,1,0,2,2,2,2,2,0,67,2,0,1,54.2,0.5914777805928246,0
0,0,0,0,1,0,1,0,2,2,0,2,2,25,0,1,2,99.5,0.03783163063844643,1
0,1,1,0,1,0,1,2,2,0,0,2,2,39,1,0,3,99.1,0.7035393967283031,0
0,0,0,0,1,2,0,2,2,0,2,0,0,69,2,1,3,66.9,1.0123485629252647,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,25.85,-0.9959588375845987,0
1,0,0,0,1,0,1,0,0,0,0,2,2,32,0,0,2,91.05,0.2595062724780968,0
0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,2,71.0,-0.7106429039042286,1
0,0,0,0,1,0,1,0,2,2,0,0,2,16,0,1,1,93.2,-0.31306681972908473,1
1,0,1,1,1,0,2,1,1,1,1,1,1,60,2,1,0,20.95,-0.4468127997742436,0
0,0,1,1,1,2,1,0,2,2,2,2,2,72,2,1,0,109.2,2.3948315441903394,0
1,0,1,0,1,0,2,1,1,1,1,1,1,5,0,0,3,19.35,-0.9517518535815476,1
0,1,0,0,1,0,1,2,0,0,0,2,0,26,0,1,1,85.8,-0.03955265074014788,0
1,0,0,0,1,0,2,1,1,1,1,1,1,3,0,0,3,19.85,-0.9788848826852167,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,2,19.65,-0.9935984846463122,0
0,0,0,1,1,0,2,1,1,1,1,1,1,2,1,0,0,20.5,-0.9904881130173548,0
0,0,0,0,1,2,0,2,0,2,2,2,2,36,1,1,1,89.65,0.46977621834490424,0
1,0,0,0,1,0,1,2,0,0,0,0,0,7,0,0,3,74.35,-0.7719459021799167,0
0,1,1,0,0,1,0,0,2,0,0,2,2,60,2,1,1,49.45,0.27541108059496305,0
0,0,1,0,1,2,1,0,2,0,0,0,2,19,0,1,2,89.1,-0.2922868901228602,0
1,1,1,0,1,2,0,2,0,2,2,0,2,45,2,0,1,75.15,0.5281232606044202,0
1,1,0,0,1,0,1,0,0,0,0,0,0,4,0,1,2,70.65,-0.8777205969377159,0
0,0,1,1,1,2,1,0,0,2,2,2,2,31,0,1,2,104.2,0.42360595012215685,1
1,0,1,1,1,0,1,2,0,2,0,0,2,47,0,0,2,90.05,0.8179172470555583,0
1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,2,79.25,-0.9723994269482422,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,44.9,-0.9875542163744377,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,1,19.4,-0.9988044967344957,0
0,1,1,1,1,2,1,0,0,2,0,0,2,59,0,1,1,88.75,1.3523938016513282,0
1,0,1,0,1,0,1,0,0,0,0,0,0,10,0,1,2,70.1,-0.7163342222040225,1
1,1,0,0,1,2,1,2,0,0,0,0,2,35,0,0,1,91.0,0.39583319919409243,0
1,0,0,0,0,1,0,0,0,2,0,0,0,4,0,1,2,29.65,-0.955082818943055,1
1,0,1,1,1,0,1,2,2,0,0,0,2,32,1,1,2,90.8,0.32672118278612894,0
1,0,0,0,1,2,1,0,2,0,0,0,0,43,0,1,2,77.85,0.47760729585043477,1
1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,2,54.3,-0.9211996216233512,1
0,1,1,0,1,0,2,1,1,1,1,1,1,54,2,1,3,18.95,-0.5524551382925127,0
0,1,0,0,1,2,1,0,0,0,0,2,2,11,0,1,0,95.15,-0.567212859000118,1
0,1,0,0,1,2,1,2,0,0,0,2,2,66,2,1,0,102.4,1.847935562451996,0
1,0,1,1,1,2,1,0,0,2,0,2,2,61,1,1,2,99.9,1.7462418517463747,0
1,0,1,1,1,2,0,2,2,2,2,2,2,72,2,0,1,88.7,1.8609505926724552,0
1,0,1,1,0,1,0,0,0,2,2,2,2,44,1,1,2,54.3,0.01491194182648524,0
1,0,0,0,1,2,0,0,0,2,0,0,0,41,0,1,0,55.7,-0.020184521022244255,0
1,0,1,0,1,2,1,2,0,2,0,2,2,50,1,1,2,103.95,1.300620452621807,0
1,0,1,0,1,2,1,2,0,2,2,2,2,47,1,1,1,110.85,1.3202532948187709,1
1,0,1,1,1,0,2,1,1,1,1,1,1,8,2,0,3,20.15,-0.9343470080833405,0
1,0,0,0,1,0,2,1,1,1,1,1,1,18,0,0,3,20.05,-0.8491978273189807,0
1,0,1,1,1,2,0,2,2,2,2,2,2,72,2,1,1,91.95,1.911047429334595,0
1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,80.5,-0.9718479426168668,1
0,1,0,0,1,2,0,0,0,2,0,0,0,42,0,0,2,55.65,0.061082210049232664,0
0,1,0,0,1,0,1,0,2,0,0,0,0,18,0,1,2,74.7,-0.43620224123858115,0
0,0,0,1,1,2,1,0,2,2,0,2,2,13,1,1,1,104.15,-0.43421689764562976,0
0,0,1,1,1,2,1,0,2,0,2,0,0,68,1,1,0,83.65,1.5221406788486722,0
1,0,0,0,1,2,1,0,0,0,0,0,0,4,0,1,0,72.2,-0.8725587035960422,1
1,0,0,0,1,2,1,2,2,2,0,2,2,69,2,1,1,110.05,2.2709902227366827,0
1,0,0,0,1,0,0,0,0,0,2,0,0,17,0,0,3,51.5,-0.6100742212346131,1
1,0,1,1,1,2,2,1,1,1,1,1,1,25,2,0,1,25.5,-0.7291507180651866,0
1,1,0,0,1,0,1,0,0,0,0,2,2,43,0,1,3,89.55,0.6941862224681767,1
0,0,1,1,1,0,2,1,1,1,1,1,1,59,2,0,1,19.5,-0.4679456793525483,0
0,1,0,0,1,0,1,2,2,0,0,0,0,5,0,0,2,80.7,-0.8420064716378457,0
1,0,1,1,1,2,0,2,2,0,2,2,0,21,1,0,3,77.5,-0.29043390276943887,1
0,0,1,1,1,2,1,2,2,2,2,2,0,69,1,1,1,105.1,2.184539538950277,0
1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,25.15,-0.8609554732639041,0
1,0,1,0,1,2,1,0,2,2,0,2,0,42,0,1,0,95.25,0.7394520563874684,1
1,0,1,0,1,2,1,0,2,0,2,0,2,52,0,1,1,95.65,1.2375747638589727,0
1,1,0,0,1,0,1,2,0,0,0,0,2,46,0,0,2,85.0,0.7438859904117265,1
1,0,1,0,1,2,0,2,2,2,2,0,2,61,2,1,0,80.8,1.1371825561753977,0
1,0,0,0,0,1,0,0,0,0,0,0,0,29,1,1,3,24.85,-0.6596857516851429,0
0,0,0,1,1,0,0,0,2,0,2,0,0,25,1,1,1,54.75,-0.4486657871276649,0
0,0,1,1,1,0,1,0,0,0,2,2,0,5,0,1,2,85.75,-0.799586296868451,1
1,0,0,0,0,1,0,0,0,2,0,2,2,15,1,0,2,50.75,-0.7037383200754087,0
0,0,1,1,1,0,2,1,1,1,1,1,1,19,2,0,3,20.15,-0.8363151533380517,0
1,0,0,0,1,0,2,1,1,1,1,1,1,44,2,0,3,20.05,-0.6344498286814052,0
0,1,0,0,1,2,1,0,2,0,0,2,2,6,0,1,2,98.25,-0.7600338406222082,1
1,0,1,1,1,2,0,2,2,2,2,0,0,58,2,0,1,71.6,0.8589697406831422,0
1,0,1,1,1,0,1,2,2,0,0,0,0,62,1,1,1,81.45,1.1910956644106552,0
0,0,1,1,0,1,0,0,2,2,2,2,2,70,1,1,0,58.4,0.8073066885198958,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,25.7,-0.9960250157043639,1
1,0,1,1,0,1,0,2,2,2,2,0,2,10,2,0,1,53.7,-0.7775048642401805,0
1,0,0,0,1,0,2,1,1,1,1,1,1,26,1,1,0,19.6,-0.7991892281498607,0
1,0,0,0,1,2,1,0,2,0,0,0,2,66,0,0,1,89.4,1.6295698266005976,0
0,0,1,1,1,0,1,0,0,0,0,0,0,7,0,1,2,69.0,-0.7837256074980948,1
1,0,1,1,1,2,1,0,2,0,2,0,0,51,1,0,0,84.2,0.8896322695076138,0
1,0,1,1,1,2,1,2,2,2,2,2,0,72,2,1,1,106.1,2.322984165498754,0
1,0,0,0,1,2,2,1,1,1,1,1,1,65,2,0,3,25.75,-0.27730857568270467,0
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,46.05,-0.9719141207366319,1
1,0,0,1,1,2,0,2,2,0,2,0,0,70,1,0,0,64.95,1.0007012138466167,0
1,0,1,0,1,2,0,0,2,2,2,2,2,72,2,1,1,85.45,1.7401314053547352,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,3,20.05,-0.9985177248821804,0
0,1,1,0,1,0,1,0,2,0,0,0,0,1,0,1,3,76.4,-0.973656811223778,1
0,0,0,0,1,2,1,0,0,2,0,2,2,5,0,1,2,100.5,-0.7805931764958827,1
1,0,0,0,1,0,2,1,1,1,1,1,1,3,0,0,3,20.7,-0.9819952543141739,0
1,0,0,0,1,2,2,1,1,1,1,1,1,58,2,1,1,25.3,-0.35689879438680056,0
1,1,1,1,0,1,0,2,0,0,0,0,2,22,0,0,3,40.05,-0.6190303267761493,1
1,1,1,0,1,2,1,0,2,0,0,2,2,33,0,1,0,100.6,0.4354297741868452,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,69.95,-0.9765024703736751,1
1,1,1,0,1,2,1,0,0,0,0,0,0,54,0,0,0,74.0,0.7217163202904361,0
1,0,1,0,1,2,1,0,2,0,0,2,2,72,2,1,2,99.4,2.2069959809238826,0
1,0,0,1,1,2,1,0,0,0,0,2,2,1,0,1,2,93.3,-0.9662007430635827,1
1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,1,2,49.15,-0.9327807925822343,1
0,0,1,1,1,2,1,2,2,2,2,0,2,72,2,0,1,107.45,2.371382430420258,0
0,0,1,1,1,2,0,2,2,2,0,2,2,72,2,1,1,83.6,1.6218049272148323,0
1,1,1,0,1,2,1,0,0,2,0,2,2,54,0,1,1,99.05,1.3290329253742668,0
0,0,1,0,1,2,0,0,2,0,2,2,2,59,1,1,2,80.1,1.0632174776513303,0
1,0,0,0,1,0,0,2,2,0,0,2,0,54,2,1,0,65.3,0.5424839125934353,0
1,0,0,0,1,2,1,0,0,2,0,2,0,60,2,1,2,89.55,1.300576333875297,0
0,0,1,0,0,1,0,0,2,2,2,2,2,60,2,0,1,60.8,0.5824334375582683,0
1,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,2,74.5,-0.9114273192713795,0
0,0,1,0,1,2,1,2,0,0,0,2,2,69,2,0,0,99.15,2.025954704619971,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,2,19.25,-0.9988706748542607,0
1,0,1,1,0,1,0,2,0,0,0,2,0,50,0,1,1,39.45,-0.11556925097693127,0
0,0,0,0,0,1,0,0,0,0,0,2,2,56,0,1,1,44.85,0.1242602550515969,0
0,0,1,0,1,0,1,2,0,0,2,2,2,60,2,1,2,97.2,1.4684702237192198,0
1,1,1,0,1,2,1,2,0,2,2,2,2,69,1,1,3,110.55,2.350117194602423,0
0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,35.05,-0.9918999129056758,1
0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,1,2,73.0,-0.9751568486051191,1
0,0,1,0,1,0,2,1,1,1,1,1,1,3,0,1,3,19.9,-0.9871792070291026,0
1,0,1,1,1,0,0,0,2,0,2,2,2,60,2,0,0,76.95,0.9973702484851092,0
0,0,0,0,0,1,0,0,0,2,2,0,0,13,2,0,3,35.4,-0.8086526992762623,0
1,0,1,1,1,0,2,1,1,1,1,1,1,62,2,0,0,20.45,-0.4349889757095553,0
0,0,0,0,1,2,1,2,2,0,0,0,2,45,1,0,0,96.75,0.952722077016958,0
0,0,0,0,0,1,0,0,0,2,2,2,2,25,1,0,2,54.2,-0.3794875925999363,0
1,0,0,0,1,0,1,0,0,2,2,2,2,44,2,0,0,100.1,0.9243096042644983,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,45.25,-0.9746274236469988,0
1,1,0,0,1,2,1,0,2,2,0,0,0,33,0,1,1,83.85,0.1910339778945289,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,70.1,-0.97643629225391,1
0,0,0,0,1,0,2,1,1,1,1,1,1,22,1,0,0,20.85,-0.8085424024099872,0
0,0,0,0,0,1,0,0,0,2,2,0,0,35,0,1,3,33.45,-0.4885932527192429,0
0,0,1,1,1,0,2,1,1,1,1,1,1,29,2,0,3,20.2,-0.7608279780593888,0
1,1,1,0,1,2,1,2,0,2,0,0,0,27,1,1,2,85.9,-0.027883242288244774,0
1,0,0,1,1,0,0,0,2,2,2,0,0,54,1,1,2,61.0,0.4410769737401293,0
0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,70.65,-0.9445604979004127,1
1,0,0,0,1,2,1,0,0,0,0,2,0,57,1,1,2,86.9,1.1717716534392617,0
